id,label,url,brand,name,price,skin type,concern,image url
794,mask-and-peel,https://www.myntra.com/mask-and-peel/good-vibes/good-vibes-women-transparent-papaya-glow-face-mask/14654244/buy,good vibes,women transparent papaya glow face mask,₹ 199,all,"deep nourishment,softening,smoothening,uneven skin tone","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14654244/2022/1/28/a8496edc-b2b2-44b0-bf5a-007ec4340a5d1643362311683GoodVibesWomenTransparentPapayaGlowFaceMask1.jpg"
795,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-activated-charcoal-peel-off-mask-100-gm/15100374/buy,glamveda,glamveda activated charcoal peel off mask 100 gm,₹ 240,all,"blackheads,whiteheads,blackheads,whiteheads,blackheads,whiteheads","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15100374/2022/2/10/4786cab3-ff3f-4272-af54-e71f57f6d6b21644484061703GlamvedaActivatedCharcoalPeelOffMask100gm1.jpg"
796,mask-and-peel,https://www.myntra.com/mask-and-peel/kaya-youth/kaya-youth-set-of-3-oxy-infusion-brightening-face-masks/14499294/buy,kaya youth,set of 3 oxy-infusion brightening face masks,₹ 375,all,"dull skin,deep nourishment,tan removal","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14499294/2021/8/6/43a10331-988e-4fc0-bcde-043678b9de261628244316894-Kaya-Youth-Oxy-Infusion-Boost-Brightening-Face-MasK-47516282-1.jpg"
797,mask-and-peel,https://www.myntra.com/mask-and-peel/just-herbs/just-herbs-sanface-skin-tightening-sandal-glow-pack-150-g/11451130/buy,just herbs,sanface skin tightening sandal glow pack (150 g),₹ 531,all,"fine lines,wrinkles,dull skin,skin sagging","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11451130/2022/1/27/9104014d-71d2-497f-8e4b-33e405af45b11643279899687JustHerbsSanfaceAnti-AgeingSkinTighteningSandalGlowPack150g1.jpg"
798,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-natural/khadi-natural-ayurvedic-gold-sustainable-peel-off-mask-50-g/10287779/buy,khadi natural,ayurvedic gold sustainable peel off mask 50 g,₹ 156,all,"fine lines,wrinkles,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10287779/2023/8/30/fe2b31f6-0d6b-4bec-9a70-df0ba5f93fd01693397567168-Khadi-Natural-Ayurvedic-Gold-Sustainable-Peel-Off-Mask-50-g--1.jpg"
799,mask-and-peel,https://www.myntra.com/mask-and-peel/the-man-company/the-man-company-caffeine-face-pack-with-coffee-arabica-and-kaolin-clay-100-ml/13087222/buy,the man company,caffeine face pack with coffee arabica and kaolin clay 100 ml,₹ 226,all,"deep nourishment,tan removal,pore care","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13087222/2022/1/28/0216c658-644f-4337-adf3-a425935eefc01643363877712THEMANCOMPANYCaffeineFacePackwithCoffeeArabicaandKaolinClay11.jpg"
800,mask-and-peel,https://www.myntra.com/mask-and-peel/swiss-beauty/swiss-beauty-mint-clay-mask---100-g/15580480/buy,swiss beauty,mint clay mask - 100 g,₹ 313,all,"acne,blemishes,oil control,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15580480/2021/10/13/61db59a7-7502-4b7c-80d2-0346ac61fc491634126637972SWISSBEAUTYMintClayMask-100g1.jpg"
801,mask-and-peel,https://www.myntra.com/mask-and-peel/nutriglow/nutriglow-bridal-glow-face-pack-for-all-skin-types/10375287/buy,nutriglow,bridal glow face pack for all skin types,₹ 292,all,"acne,blemishes,dull skin,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10375287/2023/1/5/21a69b31-2be5-4111-af5c-bc91eeaa71051672901593222-NutriGlow-Sustainable-Bridal-Glow-Face-Pack-for-All-Skin-Typ-1.jpg"
802,mask-and-peel,https://www.myntra.com/mask-and-peel/miss-claire/miss-claire-nature-essence-volcanic-face-mask-25-ml/14294114/buy,miss claire,nature essence volcanic face mask 25 ml,₹ 79,normal,"pore care,hydration,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14294114/2022/1/28/c4f1f13d-ba16-4f1c-bcd2-21dc428b2da01643363647359MissClaireNatureEssenceVolcanicFaceMask25ml1.jpg"
803,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-natural/khadi-natural-unisex-ayurvedic-fruit-face-pack-50-g/5416423/buy,khadi natural,unisex ayurvedic fruit face pack 50 g,₹ 112,all,"daily use,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5416423/2023/8/30/ef28df78-d8f5-4f11-b88b-274f6352451c1693396149678-Khadi-Natural-Unisex-Ayurvedic-Fruit-Face-Pack-50-g-89416933-1.jpg"
804,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique-set-of-toner--face-pack/13538386/buy,biotique,set of toner & face pack,₹ 243,all,"pigmentation,uneven skin tone,pore care","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13538386/2021/1/29/93e61287-7dc9-4e7c-aeb1-6b76fdb96a921611922188095BiotiqueSetOfCreamLipBalmFaceMoisturisersBiotiqueUnisexFaceW1.jpg"
805,mask-and-peel,https://www.myntra.com/mask-and-peel/masking/masking-pack-of-5-women-beauty-facial-sheet-mask-and-peel---20-ml-each/15265640/buy,masking,pack of 5 women beauty facial sheet mask and peel - 20 ml each,₹ 333,all,"daily use,deep nourishment,anti-pollution","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15265640/2021/8/26/76fa07e1-6c3f-46f5-bc98-dec681ef81741629963454813MaskandPeel1.jpg"
806,mask-and-peel,https://www.myntra.com/mask-and-peel/plum/plum-unisex-sustainable-green-tea-set-of-clear-face-mask--moisturizer/13538872/buy,plum,unisex sustainable green tea set of clear face mask & moisturizer,₹ 768,oily,"acne,blemishes,blackheads,whiteheads,pore care","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13538872/2021/1/29/8579b6cf-be16-4ac1-9238-2e415b877b661611917781495THEBODYSHOPSetOfTeaTreeSkinClearingFaceWashBritishRoseShower1.jpg"
807,mask-and-peel,https://www.myntra.com/mask-and-peel/the-beauty-sailor/the-beauty-sailor-set-of-2-anti-aging--anti-wrinkle-pink-clay-face-mask-100-g/14361062/buy,the beauty sailor,set of 2 anti aging & anti wrinkle pink clay face mask 100 g,₹ 1473,all,"fine lines,wrinkles,deep nourishment,dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14361062/2022/1/28/14d7d4d7-871c-495c-92f5-2c4bc2dac5381643362097542TheBeautySailorSetof2AntiAgingAntiWrinklePinkClayFaceMask1001.jpg"
808,mask-and-peel,https://www.myntra.com/mask-and-peel/pratha/pratha-moroccan-red-clay-face-mask-50-g-/15600386/buy,pratha,moroccan red clay face mask 50 g,₹ 239,sensitive,"uneven skin tone,deep nourishment,irregular textures","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15600386/2021/9/24/30af5062-8fc9-4a85-9137-152ae3a9d1251632489815742MoroccanRedclayfacemask1.jpg"
809,mask-and-peel,https://www.myntra.com/mask-and-peel/gemblue-biocare/gemblue-biocare-unisex-charcoal-peel-of-mask-500ml/13160666/buy,gemblue biocare,unisex charcoal peel of mask 500ml,₹ 230,all,"daily use,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/12/5/40ec88d3-d279-49ec-93b9-4c04715316591607171528422-1.jpg"
810,mask-and-peel,https://www.myntra.com/mask-and-peel/ustraa/ustraa-men-de-tan-face-mask-for-dry-skin-/13236716/buy,ustraa,men de tan face mask for dry skin,₹ 215,dry,"tan removal,uneven skin tone,softening,smoothening","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13236716/2024/4/11/9da4d702-7f50-459d-9869-2d7b8f8a7f4c1712811215165-Ustraa-Men-De-Tan-Face-Mask-For-Dry-Skin-6671712811214696-1.jpg"
811,mask-and-peel,https://www.myntra.com/mask-and-peel/organic-harvest/organic-harvest-aroma-sheet-mask-orange--20g/12023856/buy,organic harvest,"aroma sheet mask orange , 20g",₹ 118,all,"oily skin,dryness,hydration","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12023856/2022/1/27/1b5aabdf-1b45-4637-9643-f2d93667b1551643279908716OrganicHarvestAromaSheetMaskOrange20g2.jpg"
812,mask-and-peel,https://www.myntra.com/mask-and-peel/makeup-revolution-london/makeup-revolution-london-honey--oatmeal-nourish--glow-face-mask-50-ml/12020768/buy,makeup revolution london,honey & oatmeal nourish & glow face mask 50 ml,₹ 525,normal,"daily use,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12020768/2024/2/20/9031286d-4c8c-417a-b804-303751367d5e1708425472402MakeupRevolutionLondonHoneyOatmealNourishGlowFaceMask50ml1.jpg"
813,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-turmeric-tulsi-anti-pigmentation-face-pack/14671522/buy,glamveda,glamveda turmeric tulsi anti pigmentation face pack,₹ 240,all,"pigmentation,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/28/f90edff9-278e-45ac-bb98-9cbb6ec9bafd1624875888609-1.jpg"
814,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-natural/khadi-natural-neem-tulsi-herbal-sustainable-face-pack-50-g/5416443/buy,khadi natural,neem-tulsi herbal sustainable face pack 50 g,₹ 112,normal,"acne,blemishes,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5416443/2022/5/11/29ad8f18-ded4-45cd-b068-5ed7d9c93e161652285585457-Khadi-Natural-Neem-Tulsi-Herbal-Sustainable-Face-Pack-50-g-8-1.jpg"
815,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-green-tea-capsule-recipe-pack-10-ml/11131008/buy,innisfree,green tea capsule recipe pack 10 ml,₹ 135,all,"hydration,deep nourishment,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11131008/2022/1/27/2ada9d33-1c22-4ea7-b326-f6f4e08ff6731643280130445InnisfreeGreenTeaCapsuleRecipePack10ml1.jpg"
816,mask-and-peel,https://www.myntra.com/mask-and-peel/masking/masking-pack-of-2-watermelon--muskmelon-bamboo-facial-sheet-mask-40ml-/15772982/buy,masking,pack of 2 watermelon & muskmelon bamboo facial sheet mask-40ml,₹ 283,all,"oily skin,daily use,anti-pollution","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15772982/2021/10/8/ca0c360b-0c57-4c80-8df1-ddf688e283ac1633681513858MaskandPeel1.jpg"
817,mask-and-peel,https://www.myntra.com/mask-and-peel/good-vibes/good-vibes-transparent-rose-hydrating-face-mask-60-g/14693430/buy,good vibes,transparent rose hydrating face mask 60 g,₹ 211,all,"softening,smoothening,dull skin,hydration","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/30/e9316e47-c9d4-4ce5-af33-71ab387885a41625028564155-1.jpg"
818,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-unisex-skin-clinic-hydrating-beta-glucan-mask-20-ml/11611918/buy,innisfree,unisex skin clinic hydrating beta glucan mask 20 ml,₹ 140,all,"dryness,softening,smoothening,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11611918/2020/3/19/bb4b18c3-f1f6-490f-a175-3d0e1cae3e071584619839748InnisfreeBijaTroubleGelCream40ml19LipstickLOrealWomenLipstic1.jpg"
819,mask-and-peel,https://www.myntra.com/mask-and-peel/phy/phy-green-tea-acne-action--oil-control-face-mask-60-gm/15102712/buy,phy,green tea acne-action & oil control face mask 60 gm,₹ 400,oily,"acne,blemishes,pore care,oil control","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15102712/2021/9/2/0bafe89f-6257-4558-ba85-02ddfb5aed411630554958430-Phy-Green-Tea-Acne-Action--Oil-Control-Face-Mask-60-gm-48216-1.jpg"
820,mask-and-peel,https://www.myntra.com/mask-and-peel/loreal/loreal-paris-set-of-3-revitalift-hyaluronic-acid-plumping-fresh-mix-serum-masks-99-g/14152060/buy,loreal,paris set of 3 revitalift hyaluronic acid plumping fresh mix serum masks 99 g,₹ 388,all,"hydration,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14152060/2021/6/2/f0d019d7-bcf5-43f0-a8cc-88cb7f7afb971622635031837-LOreal-Women-Mask-and-Peel-8261622635031761-1.jpg"
821,mask-and-peel,https://www.myntra.com/mask-and-peel/masking/masking-unisex-strawberry--cherry-bamboo-facial-sheet-mask---20-ml/15772932/buy,masking,unisex strawberry & cherry bamboo facial sheet mask - 20 ml,₹ 149,all,"hydration,daily use,anti-pollution","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15772932/2021/10/9/0cfacd4c-ae8a-425e-9c52-fc0ab7b9e6bd1633783373746MaskandPeel1.jpg"
822,mask-and-peel,https://www.myntra.com/mask-and-peel/beardhood/beardhood-pack-of-2-charcoal-peel-off-mask-100-g-each/12675424/buy,beardhood,pack of 2 charcoal peel off mask 100 g each,₹ 399,all,"fine lines,wrinkles,skin inflammation,blackheads,whiteheads","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12675424/2023/9/27/5a3d7f29-7335-4df3-933f-b1a87558fc141695794038031-Beardhood-Pack-of-2-Charcoal-Peel-Off-Mask-100-g-each-844169-1.jpg"
823,mask-and-peel,https://www.myntra.com/mask-and-peel/clovia-botaniqa/clovia-botaniqa-anti-acne-face-mask-with-ayurvedic-formula---50-g/13962552/buy,clovia botaniqa,anti acne face mask with ayurvedic formula - 50 g,₹ 299,all,"acne,blemishes,pigmentation,hydration","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13962552/2022/2/11/479cc117-9ea5-461b-8841-807554576e0c1644578666615-Clovia-BOTANIQA-Anti-Acne-Face-Mask-with-Ayurvedic-Formula---1.jpg"
824,mask-and-peel,https://www.myntra.com/mask-and-peel/man-arden/man-arden-caffeine-coffee-peel-off-mask-100ml/10564090/buy,man arden,caffeine coffee peel off mask 100ml,₹ 349,all,"oily skin,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10564090/2022/3/23/01f93ede-652f-4867-a41d-ac667672d0ed1648023375697-Man-Arden-Caffeine-Coffee-Peel-Off-Mask-100ml-61616480233755-1.jpg"
825,mask-and-peel,https://www.myntra.com/mask-and-peel/arias-by-lara-dutta/arias-by-lara-dutta-activated-pumpkin-enzyme-mask-with-glycolic-acid-100-g/15239824/buy,arias by lara dutta,activated pumpkin enzyme mask with glycolic acid 100 g,₹ 225,all,"acne,blemishes,acne,blemishes,anti-pollution","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15239824/2021/9/13/e6028516-0f03-4b59-a934-4e04419c98291631542966139-ARIAS-By-LARA-DUTTA-Activated-Pumpkin-Enzyme-Mask-With-Glyco-1.jpg"
826,mask-and-peel,https://www.myntra.com/mask-and-peel/mcaffeine/mcaffeine-latte-coffee-intense-moisturization--repair-kit---day--night-routine/14484590/buy,mcaffeine,latte coffee intense moisturization & repair kit - day & night routine,₹ 1265,all,"dark spots,pigmentation,dryness","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14484590/2021/8/16/b7909e98-b4e6-4b33-8b13-57d8aae9c5311629088724009-MCaffeine-Latte-Coffee-Intense-Moisturization--Repair-Kit----1.jpg"
827,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-unisex-my-real-squeeze-manuka-honey-mask-ex/11611910/buy,innisfree,unisex my real squeeze manuka honey mask ex,₹ 100,all,"hydration,softening,smoothening,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11611910/2022/1/27/c01f1b90-b40e-458f-8e7a-33751ea3d5131643279862842InnisfreeUnisexMyRealSqueezeManukaHoneyMaskEX1.jpg"
828,mask-and-peel,https://www.myntra.com/mask-and-peel/milani/milani-supercharged-brightening-prep-mask-60-ml/14686006/buy,milani,supercharged brightening prep mask 60 ml,₹ 1462,all,"dull skin,softening,smoothening,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14686006/2021/9/30/1fa3a37e-5eb2-4b26-81f7-fed1fdbb48f81633026331822-MILANI-Women-Mask-and-Peel-9331633026331301-1.jpg"
829,mask-and-peel,https://www.myntra.com/mask-and-peel/vlcc/vlcc-ultimo-blends-charcoal-face-pack-100-g/10000835/buy,vlcc,ultimo blends charcoal face pack 100 g,₹ 350,all,"acne,blemishes,pore care,anti-pollution","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10000835/2024/4/2/ebd3d937-b162-405d-a4db-ee588268a3d71712049921248-VLCC-Ultimo-Blends-Charcoal-Face-Pack-100-g-6631712049920898-1.jpg"
830,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-natural/khadi-natural-ayurvedic-gold-sustainable-peel-off-mask--face-scrub/15062568/buy,khadi natural,ayurvedic gold sustainable peel off mask & face scrub,₹ 277,all,"fine lines,wrinkles,acne,blemishes,pore care","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15062568/2023/12/29/72f84df1-d4ea-4474-8cba-08b9fadf6dc31703851074444-Khadi-Natural-Ayurvedic-Gold-Sustainable-Peel-Off-Mask--Face-1.jpg"
831,mask-and-peel,https://www.myntra.com/mask-and-peel/nutriglow/nutriglow-natural-bamboo-charcoal-face-pack-200gm/11836060/buy,nutriglow,natural bamboo charcoal face pack 200gm,₹ 187,all,"daily use,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11836060/2022/5/17/9418b8bb-9e74-4a74-bd74-40decef78f5e1652808848472NutriGlowNaturalBambooCharcoalFacePack200gm1.jpg"
832,mask-and-peel,https://www.myntra.com/mask-and-peel/miss-claire/miss-claire-nature-essence-face-mask---white-truffle-25-ml/14294134/buy,miss claire,nature essence face mask - white truffle 25 ml,₹ 79,all,"dull skin,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14294134/2021/8/5/d13b3ecc-46f8-4c0d-a608-420ce5e88d8d1628143799004-Miss-Claire-Women-Mask-and-Peel-1741628143798889-1.jpg"
833,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-essentials/khadi-essentials-unisex-ayurvedic-serum-sheet-mask-combo-60-ml/13210234/buy,khadi essentials,unisex ayurvedic serum sheet mask combo 60 ml,₹ 399,all,"fine lines,wrinkles,dull skin,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13210234/2022/2/25/091ddd06-8ae3-49e6-9d91-8ba8f1879e3c1645787589644KHADIESSENTIALSUnisexAyurvedicSerumSheetMaskCombo60ml1.jpg"
834,mask-and-peel,https://www.myntra.com/mask-and-peel/makeup-revolution-london/makeup-revolution-london-x-friends-rachel-hydrating-hyaluronic-sheet-mask/14996874/buy,makeup revolution london,x friends rachel hydrating hyaluronic sheet mask,₹ 247,all,"hydration,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14996874/2023/6/8/182751d7-5638-4d58-a0f1-93f277a76e351686205733326MakeupRevolutionLondonXFriendsRachelHydratingHyaluronicSheet1.jpg"
835,mask-and-peel,https://www.myntra.com/mask-and-peel/casmara/casmara-unisex-hydra-algae-peel-off-mask-200-g/6942338/buy,casmara,unisex hydra algae peel-off mask 200 g,₹ 1275,all,"daily use,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6942338/2022/5/13/d3f40226-2416-4e9a-998d-91a713f182f51652446732508CASMARAUnisexHydraAlgaePeel-OffMask200g1.jpg"
836,mask-and-peel,https://www.myntra.com/mask-and-peel/dot--key/dot--key-matcha-green-clay--acne-serum-combo/13252870/buy,dot & key,matcha green clay & acne serum combo,₹ 1670,sensitive,"acne,blemishes,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13252870/2021/8/11/9cd5cedd-f131-4619-837a-bca2fa299e8b1628671395544DOTKEYMatchaGreenClayAcneSerumCombo2.jpg"
837,mask-and-peel,https://www.myntra.com/mask-and-peel/arias-by-lara-dutta/arias-by-lara-dutta-3-in-1-scrub-cleanser-mask/10790720/buy,arias by lara dutta,arias by lara dutta 3 in 1 scrub cleanser mask,₹ 395,all,"daily use,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10790720/2019/11/13/dfe37a6a-2470-4211-bc64-64efcee3d2901573649115663-Arias-By-Lara-Dutta-3-In-1-Scrub-Cleanser-Mask-1311573649115-1.jpg"
838,mask-and-peel,https://www.myntra.com/mask-and-peel/man-arden/man-arden-pack-of-2-7x-activated-charcoal-peel-off-mask-100-ml/13137708/buy,man arden,pack of 2 7x activated charcoal peel off mask 100 ml,₹ 593,all,"daily use,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13137708/2022/3/23/4a84cc67-c340-4e58-8aed-fd5e712a236e1648025727451-Man-Arden-Pack-Of-2-7X-Activated-Charcoal-Peel-Off-Mask-100--1.jpg"
839,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique-unisex-set-of-2-bio-milk-protein-whitening--rejuvenating-face-pack/2302422/buy,biotique,unisex set of 2 bio milk protein whitening & rejuvenating face pack,₹ 258,all,"fine lines,wrinkles,deep nourishment,dull skin","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2302422/2017/12/5/11512455654043-Biotique-Bio-Set-of-2-Milk-Protein-Whitening--Rejuvenating-Face-Pack-6701512455654034-1.jpg"
840,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-jeju-root-energy-sheet-mask---potato-25-ml/12114512/buy,innisfree,jeju root energy sheet mask - potato 25 ml,₹ 120,all,"hydration,deep nourishment,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12114512/2022/1/27/e629ff34-6406-4ba5-9ba1-96a7c30db7701643279932523InnisfreeJejuRootEnergySheetMask-Potato25ml1.jpg"
841,mask-and-peel,https://www.myntra.com/mask-and-peel/makeup-revolution-london/makeup-revolution-london-x-friends-ross-anti-blemish-tea-tree-sheet-mask/14996866/buy,makeup revolution london,x friends ross anti-blemish tea tree sheet mask,₹ 247,all,"acne,blemishes,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14996866/2023/6/8/b5681ec9-7102-4817-84ca-5ef883c57b851686205753560MakeupRevolutionLondonXFriendsRossAnti-BlemishTeaTreeSheetMa1.jpg"
842,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique-skin-firming-mud-duo/2257879/buy,biotique,skin firming mud duo,₹ 258,all,"fine lines,wrinkles,deep nourishment,skin sagging","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2257879/2017/11/18/11510991803652-Biotique-Unisex-Mask-and-Peel-7371510991803601-1.jpg"
843,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-activated-charcoal-peel-off-mask-100-gm/15100374/buy,glamveda,glamveda activated charcoal peel off mask 100 gm,₹ 240,all,"blackheads,whiteheads,blackheads,whiteheads,blackheads,whiteheads","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15100374/2022/2/10/4786cab3-ff3f-4272-af54-e71f57f6d6b21644484061703GlamvedaActivatedCharcoalPeelOffMask100gm1.jpg"
844,mask-and-peel,https://www.myntra.com/mask-and-peel/beardo/beardo-men-set-of-activated-charcoal-peel-off-mask--de-tan-face-wash/13538732/buy,beardo,men set of activated charcoal peel off mask & de-tan face wash,₹ 456,all,"pore care,tan removal,oil control","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13538732/2021/2/1/3f613187-4664-4f5d-999b-feed0a9548671612178426993BEARDOMenSetofActivatedCharcoalPeelOffMaskDe-TanFaceWash1.jpg"
845,mask-and-peel,https://www.myntra.com/mask-and-peel/himalaya/himalaya-set-of-peel-off-mask-and-face-wash/7094636/buy,himalaya,set of peel-off mask and face wash,₹ 227,all,"tan removal,uneven skin tone,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7094636/2018/8/7/560404c6-b177-4404-9294-b6b27caee9d21533638928738-Himalaya-Unisex-Mask-and-Peel-2321533638928333-1.jpg"
846,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique--bio-pistachio-youthful-nourishing--revitalizing-sustainable-face-pack/1661483/buy,biotique,bio pistachio youthful nourishing & revitalizing sustainable face pack,₹ 307,all,"fine lines,wrinkles,uneven skin tone,pigmentation","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1661483/2022/2/25/fd3a2fdf-b59b-4759-969d-4042c92534c11645787542892BiotiqueBioPistachioYouthfulNourishingRevitalizingSustainabl1.jpg"
847,mask-and-peel,https://www.myntra.com/mask-and-peel/casmara/casmara-unisex-green-algae-peel-off-facial-mask-2025/15286130/buy,casmara,unisex green algae peel-off facial mask 2025,₹ 4275,sensitive,"hydration,skin tightening,dryness","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15286130/2021/8/27/39750f36-2b2d-48e3-90a9-23547af0a3071630080970771MaskandPeel1.jpg"
848,mask-and-peel,https://www.myntra.com/mask-and-peel/myglamm/manish-malhotra-beauty-by-myglamm-saffron--sandalwood-brightening-sheet-mask/15159310/buy,myglamm,manish malhotra beauty by saffron & sandalwood brightening sheet mask,₹ 186,all,"anti-pollution,anti-pollution,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15159310/2022/3/26/9e260a6f-7f77-4a3a-ab76-0736a5197cff1648295930290-Manish-Malhotra-Beauty-By-MyGlamm-Saffron--Sandalwood-Bright-1.jpg"
849,mask-and-peel,https://www.myntra.com/mask-and-peel/nutriglow/nutriglow-bridal-glow-face-pack-for-all-skin-types/10375287/buy,nutriglow,bridal glow face pack for all skin types,₹ 292,all,"acne,blemishes,dull skin,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10375287/2023/1/5/21a69b31-2be5-4111-af5c-bc91eeaa71051672901593222-NutriGlow-Sustainable-Bridal-Glow-Face-Pack-for-All-Skin-Typ-1.jpg"
850,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-jeju-volcanic-brightening-color-clay-mask-70-ml/10367237/buy,innisfree,jeju volcanic brightening color clay mask 70 ml,₹ 630,oily,"pore care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10367237/2021/8/11/68c8d7cb-cd4d-401a-91d9-fea512213ed81628671478256InnisfreeJejuVolcanicBrighteningColorClayMask70ml1.jpg"
851,mask-and-peel,https://www.myntra.com/mask-and-peel/the-body-shop/the-body-shop-british-rose-fresh-plumping-face-mask-15-ml/12568744/buy,the body shop,british rose fresh plumping face mask 15 ml,₹ 548,dry,"hydration,uneven skin tone,softening,smoothening","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12568744/2023/6/1/0c1a1b52-25d7-49b5-81d5-7148c8b3e8451685620472240THEBODYSHOPBritishRoseFreshPlumpingFaceMask15ml1.jpg"
852,mask-and-peel,https://www.myntra.com/mask-and-peel/mancode/mancode-set-of-6-activated-charcoal-de-tan--vitamin-c-facial-sheet-masks-150ml/14356542/buy,mancode,"set of 6 activated charcoal, de-tan & vitamin c facial sheet masks 150ml",₹ 509,all,"deep nourishment,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14356542/2022/3/9/21e7e0ee-7919-4c30-8d09-c024293b4e401646845378168-MANCODE-Set-Of-6-Activated-Charcoal-De-Tan--Vitamin-C-Facial-1.jpg"
